    1    -15747.15806184      -578.69747304       0.000000          1509.340000         34.4130
    2    -15747.72727582      -578.71834033     -20.867290           832.611000         38.5885  
    3    -15748.01296684      -578.72883928     -31.366240           165.933000         39.6778  
    4    -15748.02727011      -578.72936491     -31.891870            36.207800         39.9854  
    5    -15748.02787742      -578.72938723     -31.914190             2.135680         40.0048  
    6    -15748.02786779      -578.72938688     -31.913840             0.033486         40.0048  
