0.3241527 1.978630222799999672e+00
0.3241527 2.878007596799999845e+00
0.3241527 2.578215138799999639e+00
0.3241527 3.147820808999999720e+00
0.3241527 3.387654775399999707e+00
0.3241527 4.167115166199999443e+00
0.3241527 4.406949132599999430e+00
0.3241527 5.216388769199999054e+00
0.3241527 5.516181227199999704e+00
0.3241527 5.845952930999999353e+00
0.3241527 6.625413321799999089e+00
0.3241527 6.835268042399999189e+00
0.3241527 7.524790695799999263e+00
0.3241527 1.040279829259999822e+01
0.3241527 1.244138700699999767e+01
