time,ens.0,ens.1,ens.2
475.0,0.5326736225760577,0.4656344904720911,0.5025239920745425
479.99999999999994,0.5313257977658864,0.4657789167093334,0.5020821982020477
484.99999999999994,0.5302277029661999,0.4675153366725482,0.5010278827353813
489.99999999999994,0.5293403038077389,0.4711637317841816,0.4992068630035768
495.0,0.5284985767671693,0.475502852529295,0.4969722719331639
500.0,0.527479586374543,0.47869029524680523,0.4950671743910854
505.0,0.5260878911786974,0.47962739211012534,0.49402806922331716
510.0,0.5241696185807789,0.4784240391252768,0.4935453263073289
515.0,0.5216215915112737,0.4760468863946094,0.4925774745689168
520.0,0.5182453090798066,0.473614202994854,0.49006050813496715
525.0,0.5138060369907455,0.47170361854798554,0.48576929090375
530.0,0.5080167052979803,0.4702718944767354,0.48039907463311626
535.0,0.500806252220532,0.4691035247355816,0.474938601257568
540.0,0.49241049520440877,0.4682867615884183,0.4699626276954153
545.0,0.48345291837357324,0.46839111168263914,0.4656330395146838
550.0,0.4748580076531109,0.4700927453290397,0.4624903817930005
555.0,0.46763596770092286,0.4738108506386874,0.46171970653971484
560.0,0.46263422308698116,0.4794911159278048,0.4634708432468919
565.0,0.46031197831814785,0.48669909122289307,0.4657101126703466
570.0,0.4604629931311537,0.4948238621891919,0.464915096100024
575.0,0.4621576541001317,0.5028668231122829,0.45799553745681887
580.0,0.46421984858463244,0.5095026095887625,0.44433883740955493
585.0,0.4658261298863626,0.5137804494860863,0.4267212030059428
590.0,0.4669298074766596,0.515607411471182,0.4102469779194032
595.0,0.46807653327260607,0.515956458850296,0.39958131066994657
600.0,0.47020567707855143,0.516453630532494,0.3960235842674696
605.0,0.4740566007733603,0.5183037865126002,0.3975113856506197
610.0,0.47990098862916913,0.5214838243395351,0.4013064025244688
615.0,0.48748324518861175,0.5247033897286696,0.40553965421943566
620.0,0.49599638218460185,0.5264694388490503,0.40922919406453123
625.0,0.5040318429927818,0.5259399385912834,0.4120981714136359
630.0,0.5100273783640468,0.5232805283880803,0.4145871490328448
635.0,0.5127905225712369,0.5196142298484518,0.41763963842444357
640.0,0.5119010540272462,0.5163190282858067,0.4222168992907844
645.0,0.5078203226851893,0.5141445578053969,0.4286066174061021
650.0,0.5016457710908446,0.5130590554108462,0.4359933571545072
655.0,0.4947956857837485,0.5127224912309736,0.44289845732801736
660.0,0.4883854424744338,0.5130109960123799,0.4480517532244581
665.0,0.4829686862797022,0.5142741506071536,0.4511202567613586
670.0,0.4782403830811274,0.5173202733141254,0.45282305051636423
675.0,0.4733438349352197,0.5230543350574387,0.4545814476368794
680.0,0.4674515849145117,0.5319294402168211,0.4574639626353107
685.0,0.4605298459249452,0.5433025031819401,0.46130768879716316
690.0,0.45365902132544406,0.555530752587278,0.4645621654336783
695.0,0.44877765063410396,0.5664545453697435,0.46558391613923295
700.0,0.4479870890805918,0.5742101405497905,0.46390595305220006
705.0,0.4523569032364699,0.5777526207251663,0.46057796850598326
710.0,0.46123051246486013,0.5770259987532943,0.45749554013898136
715.0,0.47256473353453826,0.5726913952102554,0.4561891911374831
720.0,0.4842436882353531,0.5656452342281563,0.4569512119298577
725.0,0.49485195753389327,0.5566394092778912,0.4588475286120956
729.9999999999999,0.503951284158779,0.5463479914978175,0.46046807711150395
734.9999999999999,0.5115495251085503,0.5355519452133091,0.46070274886233664
739.9999999999999,0.5176851474744055,0.5252151225324283,0.4590879654668798
744.9999999999999,0.5222572434582905,0.5164620317324026,0.45618317378483636
749.9999999999999,0.5251676814103158,0.509892006354947,0.4533517349045058
754.9999999999999,0.5263663191081986,0.505282974862418,0.4522425371199016
760.0,0.5256748824643395,0.5016453337970896,0.45403803250488434
765.0,0.5228009166683717,0.4978874773983337,0.45921732143653843
770.0,0.5175557980150458,0.4932309411995164,0.46760952264351285
775.0,0.5099511377382043,0.487569224148839,0.47861225246502426
780.0,0.5003945182627438,0.48138706162596956,0.49126986461392524
785.0,0.48991509344042244,0.47586868506200514,0.5046619265150382
790.0,0.4801841333244056,0.47228412500985983,0.5179553094646911
795.0,0.47314908881068934,0.4709891049219487,0.5305259942337948
800.0,0.4701677216241116,0.47114803922596554,0.5416722884268421
805.0,0.4713115150955062,0.4714850318623149,0.5507423563683967
810.0,0.47536159113808035,0.47128132439827275,0.5571424616317393
815.0,0.4805603769236592,0.4706175954241291,0.5608314654067776
820.0,0.4854083382066399,0.4696719744681648,0.5623766824039871
825.0,0.48906850620676384,0.4679877867052956,0.5625163569875509
830.0,0.49144282071281176,0.464671492439886,0.5616110832499551
835.0,0.4928254494932167,0.45935765647482546,0.5598434165119441
840.0,0.4937946535128823,0.45270314061991657,0.5576345460969013
844.9999999999999,0.49506606960018634,0.4458698457323933,0.5558015299898018
849.9999999999999,0.49755646293313655,0.4394715480752553,0.5549678755690579
854.9999999999999,0.5020155748329773,0.4330622808179852,0.5551127962597346
859.9999999999999,0.5086957206653577,0.4255569614585813,0.555548155459294
864.9999999999999,0.5172715968623333,0.4161066767278238,0.5553809727621823
869.9999999999999,0.527081432632582,0.4047444926048285,0.554133247492124
875.0,0.5374735971259668,0.3925515055816966,0.5517769602127572
880.0,0.5479732893863685,0.3812795776417251,0.5486202859827269
885.0,0.5582923509727005,0.3726872478024023,0.5451008817443567
890.0,0.5681087942759127,0.36786734374164587,0.5416207498897595
895.0,0.5770313683027098,0.36697448946273953,0.5383978478649551
900.0,0.5846891639628045,0.369206972959771,0.5355248543540231
905.0,0.5906979934111847,0.37317460300598326,0.5329805523254101
910.0,0.5946204254481049,0.3776551637923505,0.5306109353289571
915.0,0.5960744159911375,0.38228798046626494,0.5282103520864181
920.0,0.5949630178269344,0.38775772656882157,0.5256130960863294
925.0,0.5916702326116617,0.39526657987818414,0.5228308880781479
930.0,0.586976315148313,0.40565148573859044,0.5201624503089174
935.0,0.581772449815895,0.418646901601959,0.5179730259775028
940.0,0.5767429631388175,0.4328956976882424,0.5163869216116285
945.0,0.5721293911451534,0.44683775741971765,0.5152852936419559
950.0,0.5677728633019505,0.4595223206548635,0.5144170146469128
954.9999999999999,0.5632481519392597,0.47091353445727907,0.513645981124255
959.9999999999999,0.5580666369542718,0.4817127630412962,0.5130468848258851
964.9999999999999,0.5521201032927552,0.492755522503314,0.512719169011163
969.9999999999999,0.545997571493929,0.5041913188361644,0.5127427927591005
974.9999999999999,0.5406941756166623,0.5155294292777517,0.5131185091652284
979.9999999999999,0.5368375987665923,0.5262943261015129,0.5137834046133879
984.9999999999999,0.5339089505950116,0.5365888834930325,0.5145409565719191
990.0,0.5304941611914967,0.5470698816864853,0.5152289947029468
995.0,0.525258389874209,0.5583780918415094,0.5158216420094999
1000.0,0.5179151324184728,0.5704553470497333,0.5164372808948059
1005.0,0.5093039307153183,0.582518104680009,0.5172643843205937
1010.0,0.500957609911229,0.5933795048410216,0.5184446524533534
1015.0,0.4945862990055425,0.6020471816896441,0.5199684336114326
1020.0,0.491310297484636,0.6078753197623308,0.5218685140774431
1025.0,0.49122297181801694,0.6108058343950352,0.5243107857066994
1030.0,0.4936772539732465,0.6112614697828047,0.5274996683809032
1035.0,0.4977005927208472,0.6099476542229413,0.5315738446281033
1040.0,0.5022212915946921,0.6076096513751218,0.536287400547971
1045.0,0.5063327212059499,0.6047242514228477,0.5406907638187901
1050.0,0.5095348995784597,0.6013522826520414,0.5434911282937782
1055.0,0.5117547530139216,0.5971779305829213,0.5435817015941079
1060.0,0.5132513172531306,0.591597907749154,0.5406142062418762
1065.0,0.5143081219244625,0.5839141562555801,0.5352212343474345
1070.0,0.5151120406078236,0.5736390218711513,0.5286803428549652
1075.0,0.5156511175832238,0.5607415868065591,0.5223183085664651
1080.0,0.5161344316622857,0.5456915508586004,0.5172668041960179
1085.0,0.5169747403259267,0.529170948265949,0.5142123382688109
1090.0,0.5185440514945756,0.511714132578427,0.5131399367542705
1095.0,0.521017552998697,0.49374126891732495,0.5132185947462964
1100.0,0.5241054825779503,0.47561852863329285,0.5133067461261208
1105.0,0.527173116855595,0.4579568537513921,0.5125008962345232
1110.0,0.5293062392906324,0.4416246142794698,0.5106845025557067
1115.0,0.5295213262922295,0.42747285621219566,0.5084936968232654
1120.0,0.5271404436662279,0.41605640880590256,0.5066350649553859
1125.0,0.5220435272024324,0.4072297283595846,0.5048733092471956
1130.0,0.5147423119004502,0.4001767359858812,0.5019516463333389
1135.0,0.5062940843233601,0.39372427583049757,0.4964977826625819
1140.0,0.4978618368528939,0.3866917257993955,0.4880357629941025
1145.0,0.49037904201819804,0.37826987069469536,0.4775147279445312
1150.0,0.48446545189813156,0.3684779502779321,0.4671580279265046
1155.0,0.48042613406357887,0.3583496848039326,0.4594312580690685
1160.0,0.4785059179837259,0.3498480896853885,0.4560081471043707
1165.0,0.479116610068654,0.34485156574996784,0.45713280817410046
1170.0,0.48266024801593693,0.34419495945761663,0.4620869843685565
1175.0,0.4886088425269301,0.34705050117776387,0.46971273120218765
1180.0,0.4948515799739511,0.35112154380785743,0.4789652602163272
1185.0,0.4984236983220275,0.3539502135583405,0.48917093195749295
1190.0,0.49712280657678387,0.35437834750368025,0.4998358304925525
1195.0,0.4906044286174381,0.35322051601950644,0.5101434063388143
1200.0,0.48011731192049834,0.35293932856077026,0.5188918588135938
1205.0,0.46739775505838904,0.3560017901254316,0.5249224945316371
1210.0,0.4535835136445919,0.3629964007283467,0.5279165882364708
1215.0,0.43921857866892017,0.3718446270014054,0.5286510187818629
1220.0,0.4249699687465345,0.37954166023870073,0.5281920312299411
1225.0,0.4121756550062518,0.38414449188809247,0.5269421872338864
1230.0,0.40248101837260364,0.38565086762988743,0.5245734591301737
1235.0,0.397125250641518,0.38569329135929287,0.5210097075710932
1240.0,0.3964255988415753,0.38663368978943624,0.517199701001326
1245.0,0.3999346867601186,0.39019677997791424,0.5147282216199317
1250.0,0.4067920491596488,0.39679063240262746,0.5147697231423735
1255.0,0.41593032645683825,0.40585253469043503,0.5173560090703887
1260.0,0.42637269826494684,0.41676944436443486,0.5217087100652957
1265.0,0.43739532019748,0.42944377018858715,0.5268860125719387
1270.0,0.4481835964592058,0.4444295341663931,0.532424017326799
1275.0,0.4576616826231208,0.46256932327214884,0.5381544894008197
1280.0,0.46479058060929446,0.48424956932980584,0.5438905239096111
1285.0,0.469293566764219,0.5086280464547879,0.5492904294984097
1290.0,0.47191970180707665,0.5335088280454159,0.5539419347046316
1295.0,0.47421545367265405,0.5561365757958668,0.5572062861127027
1300.0,0.4776469551488452,0.5744048600011501,0.5583076099927616
1305.0,0.4827935381972888,0.5874231615168972,0.5567379156044034
1310.0,0.48922175546445357,0.5954198291910673,0.5525083682480599
1315.0,0.49629331976233354,0.5992587149019962,0.5465037653097029
1320.0,0.5038142837764591,0.5999722267283202,0.5401245332734917
1325.0,0.5120311930935505,0.5984768734054485,0.534674427405098
1330.0,0.5210741545079116,0.595395436249876,0.53078305964621
1335.0,0.5304736478108505,0.5910289745544239,0.528577660162831
1340.0,0.539165533504572,0.585429809789294,0.5277873132955442
1344.9999999999998,0.5460280583494931,0.5785944504861591,0.5281477517361602
1350.0,0.5504198526912207,0.5704805382553401,0.5294502820720502
1354.9999999999998,0.5522565135772157,0.5612217521084395,0.5317025913276654
1360.0,0.5518047867882131,0.5510570749985892,0.534940348773517
1364.9999999999998,0.5493957511442806,0.540339335689877,0.5386661467272881
1370.0,0.5453256495991973,0.5295790691024316,0.5416072989875401
1374.9999999999998,0.5399070157306052,0.5193256045104901,0.5422808646658905
1380.0,0.5334019192309458,0.510081926772574,0.5399424453425907
1384.9999999999998,0.52600301634709,0.5021446717857473,0.5350841714442813
1390.0,0.5178587555598841,0.49546427885564304,0.5289159848019388
1394.9999999999998,0.5091546961488272,0.4896066568486565,0.5226227062276516
1400.0,0.5003903948160571,0.4840413003332494,0.5167338403060283
1405.0,0.49238932781423,0.4786385342171748,0.5113493412585683
1410.0,0.4860898125533807,0.4739482019234241,0.5065193023964129
1415.0,0.48244420612144323,0.4705934335744271,0.5025181578336889
1420.0,0.4820351628678242,0.4685331155318849,0.49985069225937967
1425.0,0.48432380032827804,0.46709251404099394,0.4988547408832051
1430.0,0.4874937653388966,0.46582303602298386,0.4996098079350029
1435.0,0.48908389207830055,0.46509759622665753,0.5017952273282326
1440.0,0.4872168028210321,0.4658581079107455,0.5047129472681903
1445.0,0.4814177880507822,0.4691300655938243,0.5073987921530412
1450.0,0.47279502533429857,0.4755650666984973,0.5089899912266582
1455.0,0.46330841062219735,0.4852339654936709,0.5088226280786345
1459.9999999999998,0.4549919393728296,0.4977959466751321,0.5067435799367249
1465.0,0.4490680360442069,0.5125680648220904,0.5030850990042273
1469.9999999999998,0.44547539523448343,0.5285343800589608,0.498540594310389
1475.0,0.44317207368290934,0.5446146099264034,0.49379128406802986
1479.9999999999998,0.4410734055503001,0.5598280800884068,0.48923661447308203
1485.0,0.4387710154231189,0.5731576181091955,0.4850799587188606
1489.9999999999998,0.4368909300890638,0.5835294468758083,0.4815942101852418
1495.0,0.43691237704969665,0.5899886798118512,0.4791327224998443
1499.9999999999998,0.4406275547031074,0.5922413044734105,0.4779932603288648
1505.0,0.44929761240666,0.5907786042171687,0.478173553782699
1509.9999999999998,0.46248123476445513,0.586693728795031,0.4792874433695716
1515.0,0.4778666056954854,0.5811328426838466,0.48067680927834894
1520.0,0.492323116786063,0.574912273632879,0.4817540080508223
1525.0,0.5035109036505359,0.5685220346599629,0.48218464515733184
1530.0,0.5106735655434356,0.5624310361263681,0.48180196811604664
1535.0,0.5143833011916396,0.5571141126758723,0.4802769507202395
1540.0,0.5157858831565079,0.5530499820864933,0.47709009899652954
1545.0,0.5161012192344234,0.5503600480762326,0.47161597989069143
1550.0,0.5161568145950601,0.5488812070603287,0.4638978648169813
1555.0,0.5163379746002336,0.5480859591184097,0.4550294507912425
1560.0,0.516654350013123,0.5471890531081915,0.44700869759541234
1565.0,0.5168954918689288,0.545369439208389,0.4417909327384617
1570.0,0.5167434250341444,0.5421443744855113,0.44038826735047226
1574.9999999999998,0.5159837442803766,0.5376236845147981,0.442614825499047
1580.0,0.5145848960233513,0.5326797294733604,0.4476462156644065
1584.9999999999998,0.5126884510763634,0.5287288672099745,0.4545945393647663
1590.0,0.510414915924994,0.5265435816833944,0.462560540840937
1594.9999999999998,0.507842858091384,0.5255606890126333,0.47086148737442696
1600.0,0.5050962270269627,0.5242082366769303,0.4789787387304452
1604.9999999999998,0.5025206296615217,0.5211416986948796,0.4863341541495332
1610.0,0.5005855755508876,0.5161168631175568,0.49214252559367627
1614.9999999999998,0.49970909406626596,0.5099038286332237,0.49547038512691766
1620.0,0.49995244162031005,0.503646492652317,0.49566736765365993
1624.9999999999998,0.5012659590979933,0.49809828356173175,0.4928552354262448
1630.0,0.5036470836184801,0.49336612370759136,0.48804440253242953
1635.0,0.5072395890321912,0.4890170462568829,0.48250344842830717
1640.0,0.5122016204201686,0.4844736295428535,0.4770930555693917
1645.0,0.5184935626048619,0.4792479929126959,0.47187280537816967
1650.0,0.5256830931629739,0.47313249582219874,0.466288772746195
1655.0,0.532857108739962,0.46620210487743846,0.4598134701972707
1660.0,0.5387600148699793,0.4589545169248095,0.45273962654896605
1665.0,0.542001337802003,0.4522542700227167,0.44645519320634186
1670.0,0.5415655234763616,0.447128330053056,0.4428818994278308
1675.0,0.5370492728329436,0.4441437331338392,0.4429594126023517
1680.0,0.5289303085982447,0.44305032861453614,0.445579816779168
1685.0,0.5186322776048204,0.4428889217070406,0.448380334685483
1689.9999999999998,0.5080291183943229,0.4426954229124232,0.4494246026471692
1695.0,0.49844354676673713,0.4417881203697843,0.4481842842405824
1699.9999999999998,0.4899150484085667,0.439827316750378,0.44571473005668066
1705.0,0.4814936105738342,0.4366444775597282,0.44384900141653433
1709.9999999999998,0.472220276579033,0.43223610536628104,0.44395321469240934
1715.0,0.4619212338024776,0.42695389952096,0.44630787542057543
1719.9999999999998,0.4512904984007966,0.42154698495828197,0.4503635152570299
1725.0,0.44141522400136024,0.4169493400008324,0.45562110818262747
1729.9999999999998,0.4330456928912089,0.41381224084395724,0.4618994415731975
1735.0,0.42622661676561063,0.41228450973480657,0.4693792919996009
1739.9999999999998,0.4204171748882625,0.4121138424637877,0.47833795565849535
1745.0,0.4148492984942714,0.4129778247098328,0.489084352351964
1750.0,0.4091171319413966,0.4146297252977474,0.5017260046404003
1755.0,0.40359537792323685,0.41690012502510804,0.515948324810526
1760.0,0.39958282257124944,0.4196136896222209,0.5309426164242234
1765.0,0.3986718975998843,0.42253454940195484,0.5455871055986984
1770.0,0.4018565963388854,0.4253139237378681,0.5587908870935304
1775.0,0.4087668578034616,0.4275098680792186,0.5696346420223269
1780.0,0.417793039178434,0.4287325267651337,0.577399609475759
1785.0,0.42698567549507777,0.42860401070942195,0.5815972526288505
1790.0,0.43520074148364973,0.4268140571174117,0.5819944430747209
1795.0,0.4425213962401706,0.4231970412334889,0.5788509584889001
1800.0,0.4497086946951676,0.41787613954776076,0.5731187655798411
1804.9999999999998,0.45704027002825603,0.41148763033609337,0.5661399047639242
1810.0,0.463803155540908,0.4051826811616318,0.5589934556088774
1814.9999999999998,0.4689335260517428,0.400372773804257,0.552202335240168
1820.0,0.47195252785925074,0.3979578871131451,0.5459451274025938
1824.9999999999998,0.4735221740329321,0.39804836451762154,0.5404143807089441
1830.0,0.47485609773641996,0.3998538328828623,0.5361120809964465
1834.9999999999998,0.47711799189682796,0.4023739193196225,0.5336640098940598
1840.0,0.48098689420394014,0.4050060011556127,0.5334104053278625
1844.9999999999998,0.4865962645589983,0.4077321918166586,0.5351362370796239
1850.0,0.4940020007194143,0.41082973654288174,0.5378298792238322
1854.9999999999998,0.5031139315592091,0.4144296237790105,0.5400850620783998
1860.0,0.5136120672452433,0.41835604753919553,0.5404298463067481
1865.0,0.5248512762777922,0.4222871920310111,0.537542091462764
1870.0,0.5359430682721105,0.4262102924813266,0.5305786336624526
1875.0,0.5460811453633653,0.4301516155057194,0.5196727718440508
1880.0,0.5545873075125506,0.43333210662850496,0.5060744066879772
1885.0,0.5610732488262772,0.4342380243489356,0.4916877799821108
1890.0,0.5654051821203578,0.4313527102966283,0.4783953680631071
1895.0,0.5677516184155208,0.42407441364801735,0.4674186020156865
1900.0,0.5685878834602227,0.4130919251557557,0.45932203404809085
1905.0,0.56853828851391,0.40008449200729695,0.45420370364656637
1909.9999999999998,0.5682419725976561,0.38710410077631346,0.451748060511639
1915.0,0.5681798265192507,0.37598415428369586,0.451366969731144
1919.9999999999998,0.568648194884141,0.3678770572542197,0.45240108471597357
1925.0,0.5698469458956233,0.36320250240086116,0.45429597083473794
1929.9999999999998,0.571761918987479,0.36178683219705643,0.4565179848845936
1935.0,0.5739341712362589,0.3630915004760739,0.4584738600243495
1939.9999999999998,0.575509517912494,0.3664812125177966,0.45941749288317574
1945.0,0.5756649360750986,0.37145171906091773,0.45854128448398745
1949.9999999999998,0.5739680219454211,0.37777202205115257,0.4556329463899577
1955.0,0.5704766865595674,0.38544449711552187,0.4512613290803705
1959.9999999999998,0.5656008145191185,0.39455500997507437,0.4468669568585641
1965.0,0.5599338118868208,0.404833280019003,0.44418788898340134
1969.9999999999998,0.5541435669044179,0.41550905550405964,0.4441464025722799
1975.0,0.5489737963509776,0.4257697767636527,0.44657355640362006
1980.0,0.5451105678318008,0.43533835797321274,0.45051513609848326
1985.0,0.5431859207040801,0.4447165905426899,0.4549618736796638
1990.0,0.5436279825243546,0.45447765542103163,0.45927429302865863
1995.0,0.5466721754134906,0.46447790461725513,0.46340174429919856
2000.0,0.552219550111605,0.47374683273532664,0.4676144452218321
2005.0,0.5598407120784797,0.481252172321891,0.47223663036536095
2010.0,0.5688734806950031,0.48647106037656396,0.47743689910118414
2015.0,0.5786136316802406,0.4895682942867224,0.4832438259738862
2020.0,0.588354966264143,0.4910860178839272,0.4893117984410953
2024.9999999999998,0.5973010501806049,0.49146024045192593,0.49474127333872614
2030.0,0.6043642002331663,0.4909754376857032,0.49882694358685037
2034.9999999999998,0.6082983658614699,0.48992996551291584,0.501438887659762
2040.0,0.6084742975889514,0.48885037671599446,0.5031813966598186
2044.9999999999998,0.6054532399911632,0.48816861139200574,0.5052458850786489
2050.0,0.6008105544400935,0.48783440051546745,0.5090185744024575
2055.0,0.5963407238105997,0.4873326938429977,0.515464146150531
2060.0,0.5935557741805051,0.48612196693868154,0.5246342788339596
2065.0,0.5933822358116125,0.4839080796517003,0.5355038050603985
2070.0,0.5959458188657668,0.480775905366784,0.5462667619587149
2075.0,0.6007052159064337,0.47701523459290324,0.5548205670859249
2080.0,0.6066710939751659,0.4729500019408373,0.5595255411657203
2085.0,0.6126671877346146,0.4688287988494184,0.5595905398232355
2090.0,0.6176972030140688,0.4647044023899463,0.5553297112187866
2095.0,0.6213028944747604,0.4603127076201716,0.5477732482703939
2100.0,0.6234887982978708,0.455016754919416,0.5383768845468345
2105.0,0.6240004803292285,0.4479944622251286,0.5284173363690237
2110.0,0.6222910549694262,0.4388641485870624,0.5191668685642978
2115.0,0.617983349856203,0.4279447992106565,0.5116878524841331
2120.0,0.6114362258936898,0.41630902405011827,0.506918720001162
2125.0,0.6038455014314286,0.40533973171794746,0.5052942421801302
2130.0,0.5966027570759672,0.396340952444849,0.5065577975907862
2135.0,0.5906683693521846,0.39025915197641675,0.5100045672225598
2140.0,0.5860296767645122,0.3876269140379255,0.5149972699508808
2145.0,0.5821579651197728,0.38858604369253563,0.5211190920197251
2150.0,0.578399129691791,0.39277149827120567,0.5279047928954412
2155.0,0.5741468009827824,0.3992710655842409,0.5342907342318556
2160.0,0.568837898146117,0.4069632611877883,0.5385202983407676
2165.0,0.562095313217688,0.4148265847103404,0.5387944890428781
2170.0,0.5538865740736894,0.4224106936744013,0.5342726787124639
2175.0,0.54443180840107,0.42975424798552275,0.5255774982355004
2180.0,0.5343033250334895,0.436674906117875,0.5144584521586881
