,reference,deformed
2.7424849699398797,1.1465870364087532e-77,3.5628800098998905e-51
2.7468937875751505,5.827886517286891e-76,7.530669127282371e-50
2.751302605210421,2.8349722094173805e-74,1.5265520173981215e-48
2.7557114228456916,1.319836771254659e-72,2.96781611628073e-47
2.760120240480962,5.880650679970228e-71,5.533647328672574e-46
2.7645290581162323,2.5076350336653004e-69,9.895481749630158e-45
2.768937875751503,1.0233804469934089e-67,1.6971309893081297e-43
2.7733466933867734,3.997088825378608e-66,2.7915720329320778e-42
2.777755511022044,1.4941164487257297e-64,4.40392170743941e-41
2.7821643286573146,5.345140547272458e-63,6.663309280116828e-40
2.7865731462925853,1.8300709462821765e-61,9.669465843538879e-39
2.7909819639278557,5.996680731514616e-60,1.3457976833504785e-37
2.7953907815631265,1.8805644882650045e-58,1.7964894216434622e-36
2.799799599198397,5.644168193896225e-57,2.3000651449960927e-35
2.804208416833667,1.6212358486041354e-55,2.824420604604486e-34
2.808617234468938,4.456840791026136e-54,3.326562949621757e-33
2.8130260521042083,1.172581031586903e-52,3.7578795678454534e-32
2.817434869739479,2.952525103262052e-51,4.071688404264618e-31
2.8218436873747494,7.115075456205209e-50,4.231505009732397e-30
2.8262525050100202,1.6409706235367805e-48,4.2180156148791417e-29
2.8306613226452906,3.6220773339624387e-47,4.032915784031327e-28
2.8350701402805614,7.651569079611025e-46,3.698560559545173e-27
2.8394789579158317,1.5469612912948687e-44,3.25352566165865e-26
2.843887775551102,2.9932629205518736e-43,2.745297064261446e-25
2.848296593186373,5.543028527604695e-42,2.222000517111562e-24
2.852705410821643,9.823959939336456e-41,1.725143421939758e-23
2.857114228456914,1.66634034427452e-39,1.2848118263761336e-22
2.8615230460921843,2.70507292774901e-38,9.178985293886363e-22
2.865931863727455,4.20274391458678e-37,6.2906974716197124e-21
2.8703406813627255,6.249224953525512e-36,4.13581111585176e-20
2.8747494989979963,8.89322611605743e-35,2.608494156368276e-19
2.8791583166332666,1.2112483466105768e-33,1.5783256291015917e-18
2.883567134268537,1.5788779816991517e-32,9.162037901047762e-18
2.8879759519038077,1.969728468194642e-31,5.10256365184718e-17
2.892384769539078,2.351839027493511e-30,2.7264583576939346e-16
2.896793587174349,2.687530428981282e-29,1.3977767950786086e-15
2.901202404809619,2.9393073905584675e-28,6.87576598773202e-15
2.90561122244489,3.0766906707098524e-27,3.2453830153944326e-14
2.9100200400801604,3.082275260521991e-26,1.4699124364021151e-13
2.914428857715431,2.955353810582929e-25,6.388789294554542e-13
2.9188376753507015,2.712063939357096e-24,2.6648355839141503e-12
2.923246492985972,2.382017049627079e-23,1.0667746255261736e-11
2.9276553106212426,2.002380722466807e-22,4.098772647955177e-11
2.932064128256513,1.611045852899071e-21,1.5116303621148878e-10
2.9364729458917838,1.2405991979338312e-20,5.351597527212249e-10
2.940881763527054,9.143672212866113e-20,1.8188924852810246e-09
2.945290581162325,6.450285212498527e-19,5.935549434462383e-09
2.9496993987975952,4.35522151803521e-18,1.859924538880764e-08
2.954108216432866,2.8146151021831605e-17,5.597149290406825e-08
2.9585170340681364,1.741045232396454e-16,1.617855696669107e-07
2.9629258517034067,1.0308339987388428e-15,4.492486917929081e-07
2.9673346693386775,5.841992406834288e-15,1.1986458068249067e-06
2.971743486973948,3.169081317645268e-14,3.073593619666369e-06
2.9761523046092186,1.645557942061841e-13,7.576377375298523e-06
2.980561122244489,8.179154226419193e-13,1.7958088850289454e-05
2.9849699398797593,3.8915973284508596e-12,4.094341801790564e-05
2.98937875751503,1.7724804388708467e-11,8.982494120421127e-05
2.993787575150301,7.728226417976823e-11,0.00018970852736479075
2.9981963927855713,3.22578135515055e-10,0.00038589651134039575
3.0026052104208416,1.2890203893017672e-09,0.0007564834260244982
3.0070140280561124,4.931383545146763e-09,0.001430084597699495
3.0114228456913827,1.8062492913696973e-08,0.0026091048089542353
3.0158316633266535,6.334375735396725e-08,0.004598047388268923
3.020240480961924,2.1269934027945113e-07,0.007835191338074102
3.0246492985971942,6.838886810111116e-07,0.01292486434698075
3.029058116232465,2.1056410228093664e-06,0.020667017726535432
3.033466933867736,6.208514108699333e-06,0.03208135765317489
3.037875751503006,1.75316364850327e-05,0.04842509168836068
3.0422845691382765,4.741525945789658e-05,0.0712059910767139
3.0466933867735473,0.0001228306511511436,0.10219479873157937
3.0511022044088176,0.00030480579417755066,0.14344138073363255
3.0555110220440884,0.0007246119770584463,0.1972959200436011
3.0599198396793588,0.0016504220155116414,0.2664294256651598
3.064328657314629,0.003601943456922799,0.3538382386335795
3.0687374749499,0.007533219362970734,0.46280838289305803
3.0731462925851707,0.015100126076271902,0.5968119802458344
3.077555110220441,0.029013289950143663,0.7593133098759695
3.0819639278557114,0.053443763171703004,0.9534774785013216
3.086372745490982,0.09439663770363955,1.1817970275069993
3.0907815631262525,0.1599049887614788,1.4456744636410825
3.0951903807615233,0.25984461145079407,1.7450139093394053
3.0995991983967937,0.4051626577366669,2.0778777176495016
3.104008016032064,0.6063865613772927,2.4402544134632023
3.108416833667335,0.8714530363195442,2.8259687112830254
3.112825651302605,1.203151339186836,3.2267507169568193
3.117234468937876,1.5967400093121722,3.6324745630658244
3.1216432865731463,2.038460740507993,4.031574313660385
3.126052104208417,2.505624619521792,4.411638243047658
3.1304609218436874,2.9686300485281953,4.7601621930514515
3.134869739478958,3.394741336750793,5.0654064904191545
3.1392785571142285,3.75288078763832,5.317258473131339
3.143687374749499,4.018295459873726,5.507972875606201
3.1480961923847697,4.175942637544475,5.632664003864968
3.15250501002004,4.22184169343126,5.689464679260925
3.156913827655311,4.162321840849326,5.679338203842676
3.161322645290581,4.011773081571247,5.6056077705399066
3.165731462925852,3.789889498698209,5.473325733222962
3.1701402805611223,3.5193241262878656,5.288624427794046
3.174549098196393,3.224215243640098,5.058168302052474
3.1789579158316634,2.929444413897188,4.788776815249003
3.1833667334669338,2.6600534750107596,4.487229563586952
3.1877755511022046,2.4401869663684685,4.160218242450999
3.192184368737475,2.2912434200762704,3.8143847165103395
3.1965931863727457,2.2294268158210557,3.4563810224846834
3.201002004008016,2.2633162655470755,3.0928990977262565
3.2054108216432864,2.3922033238456644,2.7306369677941085
3.209819639278557,2.6057293395745735,2.37618756532974
3.214228456913828,2.88491418442722,2.035853287854239
3.2186372745490983,3.2042298991745275,1.7154034900598205
3.2230460921843687,3.534147275871012,1.4198037290074117
3.2274549098196395,3.8436538053879112,1.152954204351091
3.23186372745491,4.102527189456381,0.9174786007539109
3.2362725450901806,4.28345376009661,0.7146011924115362
3.240681362725451,4.3642060726264145,0.5441385623051542
3.2450901803607213,4.329950768414808,0.40461401834468674
3.249498997995992,4.175424673619207,0.2934816774377483
3.253907815631263,3.9063981340904617,0.20742848701630728
3.258316633266533,3.539755631093789,0.14271085398457922
3.2627254509018035,3.1017682799721227,0.09548053866800388
3.2671342685370743,2.6246396319392473,0.062061638375245476
3.2715430861723447,2.1419637448843987,0.03915398614835214
3.2759519038076155,1.6841004982638392,0.023954075931505163
3.280360721442886,1.2744955150279142,0.014198838499276122
3.284769539078156,0.9276556528146005,0.008147593656368395
3.289178356713427,0.648980766598333,0.004522280264552908
3.2935871743486977,0.43615211696124845,0.002426064206766536
3.297995991983968,0.2814544872416612,0.0012570341273631634
3.3024048096192384,0.17433181446408239,0.0006286289715084483
3.3068136272545092,0.10361033036405945,0.0003032264256694762
3.3112224448897796,0.059070080654146775,0.00014099655417447454
3.3156312625250504,0.03229734965722888,6.316594218005066e-05
3.3200400801603207,0.016932113052763393,2.725054377969398e-05
3.324448897795591,0.008509841637052946,1.131591296594539e-05
3.328857715430862,0.004099472424525094,4.5211581858451596e-06
3.3332665330661326,0.001892641281703567,1.7373878126597986e-06
3.337675350701403,0.0008373105468190224,6.419315282721648e-07
3.3420841683366733,0.0003549214794722298,2.279810427602079e-07
3.346492985971944,0.00014413179844084998,7.780617995332803e-08
3.3509018036072145,5.6069627793910425e-05,2.5511425416331684e-08
3.3553106212424852,2.089287383098441e-05,8.034743862646026e-09
3.3597194388777556,7.456533951236539e-06,2.430231863373884e-09
3.364128256513026,2.548665544265066e-06,7.058177929075808e-10
3.3685370741482967,8.342519352420363e-07,1.968093476261013e-10
3.3729458917835675,2.6149546196974304e-07,5.2680914813891365e-11
3.377354709418838,7.848560307637162e-08,1.3535303202314365e-11
3.381763527054108,2.255553997407825e-08,3.337705602216651e-12
3.386172344689379,6.206321463989428e-09,7.898718751209491e-13
3.3905811623246493,1.6349908403983803e-09,1.7937480640683892e-13
3.39498997995992,4.12363536769255e-10,3.908713465630555e-14
3.3993987975951905,9.956682782454074e-11,8.172381001232897e-15
3.403807615230461,2.301506110719388e-11,1.6393945820662034e-15
3.4082164328657316,5.0949128459670835e-12,3.155141440767056e-16
3.412625250501002,1.0913853546614073e-12,5.825553792133477e-17
3.4170340681362728,2.8478071006166965e-13,1.0318658484159437e-17
3.421442885771543,3.7195614888597594e-13,1.7533282855637137e-18
3.425851703406814,1.5809059013194533e-12,2.8578873886418e-19
3.4302605210420842,7.18828449548497e-12,4.4684735196418473e-20
3.434669338677355,3.142560815063786e-11,6.702803734835194e-21
3.4390781563126254,1.3150846888971465e-10,9.719143376091795e-22
3.4434869739478957,5.266961210838075e-10,1.9167377037956158e-22
3.4478957915831665,2.0188309665907037e-09,4.416773426345361e-22
3.452304609218437,7.405819461690263e-09,2.9442501323982616e-21
3.4567134268537076,2.6000374556671765e-08,1.9577878837159776e-20
3.461122244488978,8.736136450720123e-08,1.2496469241080995e-19
3.4655310621242488,2.809263869166562e-07,7.65130851468624e-19
3.469939879759519,8.645676457570892e-07,4.493801183698368e-18
3.47434869739479,2.5464710620197112e-06,2.531810490697298e-17
3.4787575150300603,7.1781384714473505e-06,1.3683530285473037e-16
3.4831663326653306,1.936503290235207e-05,7.094570743422257e-16
3.4875751503006014,4.9998614180194134e-05,3.5288039383717475e-15
3.4919839679358717,0.0001235466618543919,1.683898755873278e-14
3.4963927855711425,0.00029217118677088075,7.709147389112991e-14
3.500801603206413,0.0006612673412862868,3.386218299662503e-13
3.505210420841683,0.0014323530742240036,1.4271172609420032e-12
3.509619238476954,0.002969315978699706,5.7711196061746116e-12
3.514028056112225,0.005891095549827588,2.2394312076341417e-11
3.518436873747495,0.011185851225025878,8.339043908405728e-11
3.5228456913827655,0.02032709567983854,2.9800371608003154e-10
3.5272545090180363,0.035352077823358516,1.02207458721973e-09
3.531663326653307,0.05884206133736944,3.364577112122764e-09
3.5360721442885774,0.0937333486899826,1.0631635128780249e-08
3.5404809619238478,0.14290048663872165,3.22499886630002e-08
3.544889779559118,0.20850026117554923,9.392066849013842e-08
3.549298597194389,0.2911473352082806,2.626282471660548e-07
3.5537074148296597,0.3890920490370781,7.052153127247788e-07
3.55811623246493,0.4976513809870963,1.8186906323003765e-06
3.5625250501002004,0.6091600189488893,4.50521417136452e-06
3.566933867735471,0.713626370455549,1.0721632086346935e-05
3.571342685370742,0.8000989660064941,2.4517256869495596e-05
3.5757515030060123,0.8585188771093241,5.388069530985455e-05
3.5801603206412826,0.8816359871609815,0.00011382527561535442
3.584569138276553,0.8664870772834113,0.00023120240845927705
3.588977955911824,0.815019860051652,0.00045165748623823213
3.5933867735470946,0.7336815766675311,0.0008488223480021357
3.597795591182365,0.6320920917194922,0.0015351700077502258
3.6022044088176353,0.5211784162452422,0.002672913989087964
3.606613226452906,0.4112688472160251,0.004482045628279173
3.6110220440881764,0.3105979291477711,0.007241416295444127
3.615430861723447,0.22449400802922753,0.011278242640470879
3.6198396793587175,0.15529050243566161,0.01694217012003817
3.624248496993988,0.10280665386116526,0.024562517486203948
3.6286573146292587,0.0651394473607425,0.03439149346869536
3.6330661322645295,0.03950580996888697,0.04654126689577062
3.6374749498998,0.022945133392239345,0.06092734775944689
3.64188376753507,0.01279192881972949,0.07723305827051814
3.646292585170341,0.006917410468036819,0.09490852233804156
3.6507014028056113,0.003795161711814488,0.11321213366030859
3.655110220440882,0.002466751910708911,0.13129376177485338
3.6595190380761524,0.0024773478263362195,0.1483090923741067
3.6639278557114228,0.0038314369769608236,0.1635460964347319
3.6683366733466936,0.00699416764816167,0.17653999978867888
3.6727454909819643,0.012938774224915493,0.1871535769772947
3.6771543086172347,0.02321578966638647,0.19560510146838095
3.681563126252505,0.03999597095890084,0.20243568376366805
3.6859719438877754,0.06602035880832358,0.20841916031272767
3.690380761523046,0.10438688132570062,0.21442907546998868
3.694789579158317,0.15812512899080866,0.2212866297526917
3.6991983967935873,0.22956701467565882,0.22961898915091739
3.7036072144288577,0.31960577113156324,0.2397576379671454
3.7080160320641284,0.42702495342151864,0.25170062464647586
3.7124248496993992,0.5481322316111809,0.26515061363552606
3.7168336673346696,0.6769074991819701,0.2796240020819807
3.72124248496994,0.8057508012275946,0.2946080682674041
3.7256513026052103,0.9267156361697398,0.30972779454888316
3.730060120240481,1.032907470565818,0.32487680601177016
3.734468937875752,1.1196107132876174,0.34027172581672355
3.738877755511022,1.1847549723498763,0.35640690780939394
3.7432865731462925,1.2285526798275967,0.37391331726092303
3.7476953907815633,1.2524597559796282,0.3933537931601343
3.752104208416834,1.2578931895325425,0.41500810067674876
3.7565130260521045,1.2452503546035572,0.43870801418413463
3.760921843687375,1.2136518936716427,0.46377261914209367
3.765330661322645,1.161519382531695,0.48906974014790966
3.769739478957916,1.0877382541256577,0.5131973955626459
3.7741482965931867,0.9929078253592739,0.5347475007858071
3.778557114228457,0.8801508557661015,0.5525903579975114
3.7829659318637274,0.755146768235885,0.5661089537729203
3.787374749498998,0.6253674756494588,0.5753205800914609
3.791783567134269,0.4987892951525284,0.5808499563520653
3.7961923847695394,0.38251112545005483,0.5837576667953059
3.8006012024048097,0.28168588371140735,0.5852693374026569
3.80501002004008,0.19900902154467795,0.5864802493648481
3.809418837675351,0.13479369168394212,0.5881150453047616
3.8138276553106216,0.08748630243883836,0.5903995888200072
3.818236472945892,0.05439127426293896,0.5930605985599492
3.8226452905811623,0.03238366787726904,0.5954261597928153
3.827054108216433,0.018460827801961795,0.5965749896842236
3.831462925851704,0.010075071422557477,0.5954837467822042
3.8358717434869742,0.005263525448289186,0.5911450066646231
3.8402805611222446,0.0026321363827031953,0.5826578806730626
3.844689378757515,0.0012598615921872625,0.5693109600661406
3.8490981963927857,0.0005771725649814886,0.5506741157995734
3.8535070140280565,0.0002530735216521825,0.5266957949114452
3.857915831663327,0.00010620346453547631,0.4977799753074088
3.862324649298597,4.265564114286986e-05,0.46480698863044606
3.866733466933868,1.6396699557105837e-05,0.4290721260917894
3.871142284569139,6.0322037182597145e-06,0.3921409499979037
3.875551102204409,2.1238964013392203e-06,0.35564817389098036
3.8799599198396795,7.156935949974648e-07,0.32108500501930737
3.88436873747495,2.3081099134712862e-07,0.289621332094826
3.8887775551102206,7.123948079240303e-08,0.26199585469836584
3.8931863727454914,2.104357136901488e-08,0.23848672903213386
3.8975951903807617,5.949113632179305e-09,0.2189559671302831
3.902004008016032,1.609603713777981e-09,0.20294802785079932
3.906412825651303,4.1679201139287995e-10,0.1898178864450529
3.9108216432865732,1.0328884252977992e-10,0.17886450399497816
3.915230460921844,2.449745429882752e-11,0.1694493601869795
3.9196392785571144,5.560603955138911e-12,0.1610846178290955
3.9240480961923847,1.2079706813839784e-12,0.1534807671573232
3.9284569138276555,2.511448142037456e-13,0.1465492571943623
3.9328657314629263,4.9971847675970753e-14,0.14036188171963437
3.9372745490981966,9.516121018184457e-15,0.1350755137086399
3.941683366733467,1.7343144848107613e-15,0.1308375501151793
3.9460921843687378,3.025025812050027e-16,0.1276927662043085
3.950501002004008,5.0496776046661126e-17,0.12551426024368526
3.954909819639279,8.06736205424168e-18,0.12397802458626925
3.9593186372745492,1.2334818727355045e-18,0.1225918411067166
3.9637274549098196,1.8049589118004437e-19,0.12077612798971377
3.9681362725450904,2.527756247375515e-20,0.11798050247298189
3.972545090180361,3.3879452832394374e-21,0.11380945787002199
3.9769539078156315,4.345811703160031e-22,0.1081270636706064
3.981362725450902,5.33505307529381e-23,0.10111501852865004
3.9857715430861727,6.2681575644291956e-24,0.09326907850696188
3.990180360721443,7.0481378029733485e-25,0.08533246366384582
3.994589178356714,7.584766046485465e-26,0.0781777622592218
3.998997995991984,7.811659650626785e-27,0.07265866183103262
4.0034068136272545,7.699770088026915e-28,0.06945853945390008
4.007815631262526,7.263493005971541e-29,0.06896439522458463
4.012224448897796,6.55762546481929e-30,0.07119168350133327
4.016633266533066,5.666057990417428e-31,0.07577786901028144
4.021042084168337,4.6854223220026634e-32,0.08204990573701121
4.025450901803607,3.708085932294384e-33,0.08915463903196906
4.029859719438878,2.8085629244990423e-34,0.09622486609306481
4.034268537074149,2.0358784601755884e-35,0.10254259409191414
4.038677354709419,1.4123842213808836e-36,0.1076597388324006
4.043086172344689,9.377502473607932e-38,0.11144710937955729
4.04749498997996,5.958745517238077e-39,0.11406254307836286
4.051903807615231,3.6237298182985945e-40,0.11585195131202627
4.056312625250501,2.1090656655803057e-41,0.11721481741183543
4.060721442885772,1.1747831651328565e-42,0.11847246658290508
4.065130260521042,6.262657853521854e-44,0.11977200699864327
4.069539078156312,3.195293495300198e-45,0.12104488820891496
4.073947895791584,1.5901652167386325e-46,0.12202279303345051
4.078356713426854,7.30221875939011e-47,0.12230061892562136
4.082765531062124,1.3770123615782395e-45,0.12142909771013302
4.0871743486973955,2.759492326527755e-44,0.11901738973592171
4.091583166332666,5.2936627743926756e-43,0.11482651856128229
4.095991983967936,9.718895040464731e-42,0.10883626105258604
4.1004008016032065,1.7076970700895103e-40,0.10127136403395566
4.104809619238477,2.87169356646536e-39,0.09257912304699813
4.109218436873748,4.62166728956953e-38,0.08336012189567225
4.1136272545090184,7.1185670631782595e-37,0.07426576650688797
4.118036072144289,1.0493486412844818e-35,0.06588639468956028
4.122444889779559,1.4804043372475307e-34,0.05865783959583089
4.1268537074148295,1.9988224272652442e-33,0.052809731128640416
4.131262525050101,2.582863167603251e-32,0.04836629420731813
4.135671342685371,3.194198528055718e-31,0.045194127968293314
4.140080160320641,3.780556490748147e-30,0.043077363943352
4.144488977955912,4.282357094175829e-29,0.041793859097756896
4.148897795591182,4.64240843820432e-28,0.041168863298044645
4.153306613226453,4.8165617822603654e-27,0.041093276660962436
4.157715430861724,4.782602035945429e-26,0.04150756857754274
4.162124248496994,4.54490357886635e-25,0.0423641560091467
4.166533066132265,4.133504589842566e-24,0.04358646639329232
4.170941883767536,3.597870230688325e-23,0.04504096325584038
4.175350701402806,2.9971321088591373e-22,0.04653110240915854
4.179759519038076,2.3894590845476006e-21,0.04781332215349123
4.184168336673347,1.823167753866163e-20,0.04862840678081799
4.188577154308618,1.3313338798372292e-19,0.04873880800908692
4.192985971943888,9.304234718714451e-19,0.04796345161299486
4.197394789579159,6.223112500780929e-18,0.046204393934862725
4.201803607214429,3.983528852823358e-17,0.043462483603560496
4.206212424849699,2.440403294713944e-16,0.03984094839823885
4.2106212424849705,1.4308317178330306e-15,0.03553679349082413
4.215030060120241,8.028766646634257e-15,0.030820894685639075
4.219438877755511,4.311639408960706e-14,0.02600922480021775
4.2238476953907815,2.2159979315246742e-13,0.021429457438036974
4.228256513026052,1.0900077584231408e-12,0.017388302419762684
4.232665330661323,5.13124969012515e-12,0.014144471277335806
4.2370741482965935,2.3117987677452835e-11,0.011890069848568822
4.241482965931864,9.968050468520989e-11,0.010740381784969269
4.245891783567135,4.1134265702520174e-10,0.010729896941091718
4.2503006012024045,1.6245406781653121e-09,0.011812212044106339
4.254709418837676,6.140316432915371e-09,0.013863221176532926
4.259118236472946,2.2211824589855312e-08,0.016689724919207467
4.263527054108216,7.689729063705569e-08,0.020047361765317837
4.267935871743488,2.547834195493879e-07,0.023670924889681477
4.272344689378758,8.079130189849522e-07,0.027316152819518224
4.276753507014028,2.4518357408916864e-06,0.03080614683650413
4.281162324649299,7.121171698006374e-06,0.03407028367557431
4.285571142284569,1.9794514911746498e-05,0.0371618684045693
4.28997995991984,5.2658876630297456e-05,0.04024475551596346
4.294388777555111,0.00013407000866316575,0.04354841435817601
4.298797595190381,0.0003266818492936313,0.04730246434863768
4.303206412825651,0.0007618188141317628,0.05167086546395775
4.307615230460922,0.0017002457701001989,0.056708215810887024
4.312024048096193,0.0036316587471433067,0.06235383992711512
4.316432865731463,0.007423892646456844,0.06846519916919719
4.320841683366734,0.01452418105314987,0.07487591414745426
4.325250501002004,0.02719474216094776,0.08145238588540868
4.329659318637274,0.048731699513777996,0.08812235995327684
4.3340681362725455,0.08357405802798928,0.09486035483079405
4.338476953907816,0.1371717703114364,0.1016348022968549
4.342885771543086,0.21547223551029826,0.10834189140252516
4.347294589178357,0.3239300305106576,0.11476240534062583
4.351703406813628,0.4660627860349337,0.12057441218645255
4.356112224448898,0.6417575144708766,0.12543678656155677
4.3605210420841685,0.8457282134070474,0.12913289842133244
4.364929859719439,1.0666550545301725,0.13174078990234253
4.36933867735471,1.2875096508917803,0.1337852160758844
4.37374749498998,1.4873401824112409,0.13633219946420722
4.378156312625251,1.6443847851243967,0.14100512405709453
4.382565130260521,1.7399225193391867,0.1499239551721293
4.386973947895791,1.761934215983208,0.1655855130837332
4.391382765531063,1.707586811954376,0.19070611114431507
4.395791583166333,1.5838323941075958,0.2280386935610569
4.400200400801603,1.40594714834842,0.28016240050222835
4.404609218436874,1.1944340683147454,0.3492341954695039
4.409018036072144,0.971156108816755,0.43669839399087573
4.413426853707415,0.7557020651981904,0.5429717613857044
4.417835671342686,0.5627957574550269,0.6671512553090848
4.422244488977956,0.40114825291949757,0.8068141541466399
4.426653306613227,0.27369809297256814,0.9579821781944307
4.4310621242484975,0.17884584811366594,1.115295718311151
4.435470941883768,0.11215081483219033,1.2723966571949028
4.439879759519038,0.06801175058939499,1.4224643447457423
4.444288577154309,0.041027501654625334,1.558809084567267
4.44869739478958,0.026934593344428787,1.6754163851056676
4.45310621242485,0.023173585992801088,1.7673571401494204
4.4575150300601205,0.029207502319459698,1.8310247510058575
4.461923847695391,0.04670230186449222,1.864212217113533
4.466332665330661,0.07960311959108589,1.8660815966372444
4.470741482965932,0.13403532968730994,1.8370923194281996
4.475150300601203,0.21786792095765586,1.77894094945377
4.479559118236473,0.339743103744727,1.6945302566767193
4.4839679358717435,0.5074407955372466,1.587943711124638
4.488376753507014,0.7256284469035756,1.4643689648299674
4.492785571142285,0.9933212244278202,1.3299043919045277
4.497194388777555,1.3016640492601435,1.1912032079976815
4.501603206412826,1.6328194903740927,1.0549565419192446
4.506012024048097,1.9606772081332382,0.9272755282936305
4.510420841683366,2.2537297648017844,0.8130814033458231
4.514829659318638,2.47984578460752,0.7156311315553651
4.519238476953908,2.6120042977966156,0.6362839321817543
4.523647294589178,2.6335935229766654,0.5745567645718177
4.52805611222445,2.5418416221164994,0.528444382097844
4.532464929859719,2.3484013524723335,0.49491801503713573
4.53687374749499,2.0769183967056137,0.4704867139535288
4.541282565130261,1.758283812884263,0.45171340590208237
4.545691382765531,1.4248858970416478,0.4356145820870246
4.550100200400802,1.1053297823299773,0.419919100405327
4.5545090180360726,0.8207736696366862,0.40319849449724615
4.558917835671343,0.5834098872142603,0.3848973889896137
4.563326653306614,0.3969556838403422,0.3652887828928455
4.567735470941884,0.2585396535994886,0.34536487909253744
4.572144288577155,0.1611863305244873,0.326662473180587
4.576553106212425,0.09619315229684305,0.31102175212909683
4.5809619238476955,0.05495079603989517,0.30029045760987927
4.585370741482967,0.03004807599184324,0.29600620236170155
4.589779559118236,0.015727915034240102,0.29910846099549593
4.594188376753507,0.007880184556189792,0.30973860051981505
4.598597194388778,0.003779299480426614,0.3271755010968591
4.603006012024048,0.0017349814586490751,0.3499265063046012
4.607414829659319,0.0007624052872739333,0.37595591173873394
4.611823647294589,0.0003206885150463337,0.4029976675994036
4.61623246492986,0.00012911784503176897,0.42887757132759874
4.62064128256513,4.976149195761278e-05,0.4517709117783785
4.625050100200401,1.8357083439752477e-05,0.47034464868437414
4.629458917835672,6.4821046518749115e-06,0.4837709121612722
4.633867735470942,2.1909343480281746e-06,0.4916375934391123
4.638276553106213,7.088307694864338e-07,0.4938085348651827
4.642685370741484,2.1951011377225134e-07,0.4902919215127728
4.647094188376753,6.506751046572688e-08,0.4811608145238477
4.651503006012025,1.8461646826264315e-08,0.46654202089568
4.655911823647295,5.013859881128287e-09,0.44666039846134836
