,reference,deformed
3.3509018036072145,5.6069627793910425e-05,3.826047721757528e-09
3.3553106212424852,2.089287383098441e-05,1.161203907703643e-09
3.3597194388777556,7.456533951236539e-06,3.3842118455622454e-10
3.364128256513026,2.548665544265066e-06,9.469077462080172e-11
3.3685370741482967,8.342519352420363e-07,2.543196898131165e-11
3.3729458917835675,2.6149546196974304e-07,6.555493568998013e-12
3.377354709418838,7.848560307637162e-08,1.6215244226635967e-12
3.381763527054108,2.255553997407825e-08,3.8484118588019087e-13
3.386172344689379,6.206321463989428e-09,8.762611492215831e-14
3.3905811623246493,1.6349908403983803e-09,1.913989104917566e-14
3.39498997995992,4.12363536769255e-10,4.010184608414243e-15
3.3993987975951905,9.956682782454074e-11,8.058939604779347e-16
3.403807615230461,2.301506110719388e-11,1.55329391898123e-16
3.4082164328657316,5.0949128459670835e-12,2.8712340688821084e-17
3.412625250501002,1.0913853546614073e-12,5.089824059565618e-18
3.4170340681362728,2.8478071006166965e-13,8.652443518891123e-19
3.421442885771543,3.7195614888597594e-13,1.4104649999941674e-19
3.425851703406814,1.5809059013194533e-12,2.2049774041091452e-20
3.4302605210420842,7.18828449548497e-12,3.322935363820829e-21
3.434669338677355,3.142560815063786e-11,6.115963139123912e-22
3.4390781563126254,1.3150846888971465e-10,1.0408302770202961e-21
3.4434869739478957,5.266961210838075e-10,6.682266331084684e-21
3.4478957915831665,2.0188309665907037e-09,4.377652183495644e-20
3.452304609218437,7.405819461690263e-09,2.7528533658049883e-19
3.4567134268537076,2.6000374556671765e-08,1.6596590744805193e-18
3.461122244488978,8.736136450720123e-08,9.592646169966348e-18
3.4655310621242488,2.809263869166562e-07,5.3154680161087683e-17
3.469939879759519,8.645676457570892e-07,2.8237623342846902e-16
3.47434869739479,2.5464710620197112e-06,1.4381306180986991e-15
3.4787575150300603,7.1781384714473505e-06,7.021858942999786e-15
3.4831663326653306,1.936503290235207e-05,3.2869225375868445e-14
3.4875751503006014,4.9998614180194134e-05,1.475062659930197e-13
3.4919839679358717,0.0001235466618543919,6.346220320517312e-13
3.4963927855711425,0.00029217118677088075,2.6176016654182034e-12
3.500801603206413,0.0006612673412862868,1.0350844695683956e-11
3.505210420841683,0.0014323530742240036,3.92402679509283e-11
3.509619238476954,0.002969315978699706,1.4261730803673382e-10
3.514028056112225,0.005891095549827588,4.969318421891372e-10
3.518436873747495,0.011185851225025878,1.6599921960135673e-09
3.5228456913827655,0.02032709567983854,5.3161878745255004e-09
3.5272545090180363,0.035352077823358516,1.6322257960329836e-08
3.531663326653307,0.05884206133736944,4.8044824432868076e-08
3.5360721442885774,0.0937333486899826,1.3558154173160732e-07
3.5404809619238478,0.14290048663872165,3.668121144721773e-07
3.544889779559118,0.20850026117554923,9.514327157037425e-07
3.549298597194389,0.2911473352082806,2.365956736695068e-06
3.5537074148296597,0.3890920490370781,5.640712788616687e-06
3.55811623246493,0.4976513809870963,1.2893339745382642e-05
3.5625250501002004,0.6091600189488893,2.8255900778947146e-05
3.566933867735471,0.713626370455549,5.937127427697914e-05
3.571342685370742,0.8000989660064941,0.00011961418156574952
3.5757515030060123,0.8585188771093241,0.0002310733516187116
3.5801603206412826,0.8816359871609815,0.00042806374799964574
3.584569138276553,0.8664870772834113,0.0007605035139086672
3.588977955911824,0.815019860051652,0.0012959503685775516
3.5933867735470946,0.7336815766675311,0.002118628194891756
3.597795591182365,0.6320920917194922,0.0033236890371812107
3.6022044088176353,0.5211784162452422,0.005005593004458383
3.606613226452906,0.4112688472160251,0.007241063484633851
3.6110220440881764,0.3105979291477711,0.01006945506198012
3.615430861723447,0.22449400802922753,0.01347592508982791
3.6198396793587175,0.15529050243566161,0.017384453546736546
3.624248496993988,0.10280665386116526,0.02166734368756206
3.6286573146292587,0.0651394473607425,0.026174672424851782
3.6330661322645295,0.03950580996888697,0.030781583055897385
3.6374749498998,0.022945133392239345,0.035444862893987676
3.64188376753507,0.01279192881972949,0.040255244931448
3.646292585170341,0.006917410468036819,0.045470484450008446
3.6507014028056113,0.003795161711814488,0.05151748097030727
3.655110220440882,0.002466751910708911,0.05895880751694435
3.6595190380761524,0.0024773478263362195,0.06842778415568194
3.6639278557114228,0.0038314369769608236,0.08054402813153404
3.6683366733466936,0.00699416764816167,0.09582620722243165
3.6727454909819643,0.012938774224915493,0.11461973819701096
3.6771543086172347,0.02321578966638647,0.1370546849302688
3.681563126252505,0.03999597095890084,0.16304377673980702
3.6859719438877754,0.06602035880832358,0.19232281951624922
3.690380761523046,0.10438688132570062,0.22452636575053653
3.694789579158317,0.15812512899080866,0.2592815876280019
3.6991983967935873,0.22956701467565882,0.2962952824752241
3.7036072144288577,0.31960577113156324,0.33540603929846874
3.7080160320641284,0.42702495342151864,0.37657841769230826
3.7124248496993992,0.5481322316111809,0.4198288946357167
3.7168336673346696,0.6769074991819701,0.4650916114301212
3.72124248496994,0.8057508012275946,0.512050525829084
3.7256513026052103,0.9267156361697398,0.5599779378082136
3.730060120240481,1.032907470565818,0.6076236629516546
3.734468937875752,1.1196107132876174,0.6531932827266881
3.738877755511022,1.1847549723498763,0.6944392920123572
3.7432865731462925,1.2285526798275967,0.7288683591731678
3.7476953907815633,1.2524597559796282,0.7540445302514776
3.752104208416834,1.2578931895325425,0.7679455382327126
3.7565130260521045,1.2452503546035572,0.76931152152912
3.760921843687375,1.2136518936716427,0.7579171309109911
3.765330661322645,1.161519382531695,0.7347035353250597
3.769739478957916,1.0877382541256577,0.7017282115044152
3.7741482965931867,0.9929078253592739,0.661925334998924
3.778557114228457,0.8801508557661015,0.6187108579882435
3.7829659318637274,0.755146768235885,0.5755032120120722
3.787374749498998,0.6253674756494588,0.5352520423051071
3.791783567134269,0.4987892951525284,0.5000662879308211
3.7961923847695394,0.38251112545005483,0.4710088921780644
3.8006012024048097,0.28168588371140735,0.4480854419894847
3.80501002004008,0.19900902154467795,0.43041007442443857
3.809418837675351,0.13479369168394212,0.4164966168648178
3.8138276553106216,0.08748630243883836,0.4046047139460924
3.818236472945892,0.05439127426293896,0.3930715281789693
3.8226452905811623,0.03238366787726904,0.3805750700178734
3.827054108216433,0.018460827801961795,0.3662976141253792
3.831462925851704,0.010075071422557477,0.3499798616236436
3.8358717434869742,0.005263525448289186,0.3318745478006495
3.8402805611222446,0.0026321363827031953,0.3126214145745949
3.844689378757515,0.0012598615921872625,0.29307465489765455
3.8490981963927857,0.0005771725649814886,0.27411913181114367
3.8535070140280565,0.0002530735216521825,0.2565113838390295
3.857915831663327,0.00010620346453547631,0.24077383367351074
3.862324649298597,4.265564114286986e-05,0.2271558290969784
3.866733466933868,1.6396699557105837e-05,0.21565666547748544
3.871142284569139,6.0322037182597145e-06,0.20608974425615556
3.875551102204409,2.1238964013392203e-06,0.1981595491616102
3.8799599198396795,7.156935949974648e-07,0.1915267711994789
3.88436873747495,2.3081099134712862e-07,0.1858491795089445
3.8887775551102206,7.123948079240303e-08,0.1808002690159616
3.8931863727454914,2.104357136901488e-08,0.1760773382439741
3.8975951903807617,5.949113632179305e-09,0.17141160394143318
3.902004008016032,1.609603713777981e-09,0.16658625743968197
3.906412825651303,4.1679201139287995e-10,0.16145885392646578
3.9108216432865732,1.0328884252977992e-10,0.15597777956259204
3.915230460921844,2.449745429882752e-11,0.1501822308551597
3.9196392785571144,5.560603955138911e-12,0.1441809786888178
3.9240480961923847,1.2079706813839784e-12,0.13811396440830515
3.9284569138276555,2.511448142037456e-13,0.1321082144611815
3.9328657314629263,4.9971847675970753e-14,0.126242384927298
3.9372745490981966,9.516121018184457e-15,0.12053139970407782
3.941683366733467,1.7343144848107613e-15,0.11493542154977744
3.9460921843687378,3.025025812050027e-16,0.10938871280016285
3.950501002004008,5.0496776046661126e-17,0.10383714887559974
3.954909819639279,8.06736205424168e-18,0.09827074891009827
3.9593186372745492,1.2334818727355045e-18,0.0927403089294615
3.9637274549098196,1.8049589118004437e-19,0.08735375794338188
3.9681362725450904,2.527756247375515e-20,0.08225546436440198
3.972545090180361,3.3879452832394374e-21,0.07759742803990421
3.9769539078156315,4.345811703160031e-22,0.07351314554706478
3.981362725450902,5.33505307529381e-23,0.070102678821624
3.9857715430861727,6.2681575644291956e-24,0.06743240415850085
3.990180360721443,7.0481378029733485e-25,0.06554719390972749
3.994589178356714,7.584766046485465e-26,0.06448839750987362
3.998997995991984,7.811659650626785e-27,0.06430917670019763
4.0034068136272545,7.699770088026915e-28,0.06507975031061088
4.007815631262526,7.263493005971541e-29,0.06687832493967799
4.012224448897796,6.55762546481929e-30,0.0697678850248226
4.016633266533066,5.666057990417428e-31,0.07376348360701837
4.021042084168337,4.6854223220026634e-32,0.07879829214386642
4.025450901803607,3.708085932294384e-33,0.08469872875047238
4.029859719438878,2.8085629244990423e-34,0.09117890001179119
4.034268537074149,2.0358784601755884e-35,0.09786186444318401
4.038677354709419,1.4123842213808836e-36,0.10432968505877284
4.043086172344689,9.377502473607932e-38,0.11019649508341628
4.04749498997996,5.958745517238077e-39,0.11519059546689282
4.051903807615231,3.6237298182985945e-40,0.11922562982784052
4.056312625250501,2.1090656655803057e-41,0.12243991363271498
4.060721442885772,1.1747831651328565e-42,0.1251885939397656
4.065130260521042,6.262657853521854e-44,0.12798479274498412
4.069539078156312,3.195293495300198e-45,0.1314001102902257
4.073947895791584,1.5901652167386325e-46,0.13594716881410335
4.078356713426854,7.30221875939011e-47,0.14197275276266186
4.082765531062124,1.3770123615782395e-45,0.14958701615031142
4.0871743486973955,2.759492326527755e-44,0.1586428519239185
4.091583166332666,5.2936627743926756e-43,0.1687638070806539
4.095991983967936,9.718895040464731e-42,0.17940484886100058
4.1004008016032065,1.7076970700895103e-40,0.18992346297540086
4.104809619238477,2.87169356646536e-39,0.1996416592239681
4.109218436873748,4.62166728956953e-38,0.20789057109967948
4.1136272545090184,7.1185670631782595e-37,0.2140424975237891
4.118036072144289,1.0493486412844818e-35,0.21754321906183693
4.122444889779559,1.4804043372475307e-34,0.21795564570492024
4.1268537074148295,1.9988224272652442e-33,0.21501520757933132
4.131262525050101,2.582863167603251e-32,0.20868408269160443
4.135671342685371,3.194198528055718e-31,0.19918348140948638
4.140080160320641,3.780556490748147e-30,0.18698603061471608
4.144488977955912,4.282357094175829e-29,0.1727629963219362
4.148897795591182,4.64240843820432e-28,0.15729718296768358
4.153306613226453,4.8165617822603654e-27,0.1413836111105927
4.157715430861724,4.782602035945429e-26,0.12574133983738217
4.162124248496994,4.54490357886635e-25,0.11095173130944921
4.166533066132265,4.133504589842566e-24,0.09742659623347338
4.170941883767536,3.597870230688325e-23,0.08540063924931005
4.175350701402806,2.9971321088591373e-22,0.07494013748303109
4.179759519038076,2.3894590845476006e-21,0.0659628766505183
4.184168336673347,1.823167753866163e-20,0.05826880904555043
4.188577154308618,1.3313338798372292e-19,0.0515824134760591
4.192985971943888,9.304234718714451e-19,0.04560481833866745
4.197394789579159,6.223112500780929e-18,0.04006833500555398
4.201803607214429,3.983528852823358e-17,0.034781948270470694
4.206212424849699,2.440403294713944e-16,0.029656626236197366
4.2106212424849705,1.4308317178330306e-15,0.024704563323140236
4.215030060120241,8.028766646634257e-15,0.02001443702982362
4.219438877755511,4.311639408960706e-14,0.01571189606457691
4.2238476953907815,2.2159979315246742e-13,0.01191789041106776
4.228256513026052,1.0900077584231408e-12,0.008716167728461214
4.232665330661323,5.13124969012515e-12,0.006136474590273406
4.2370741482965935,2.3117987677452835e-11,0.004154100042755708
4.241482965931864,9.968050468520989e-11,0.0027016946418447797
4.245891783567135,4.1134265702520174e-10,0.001687086131560663
4.2503006012024045,1.6245406781653121e-09,0.0010111203708293216
4.254709418837676,6.140316432915371e-09,0.0005815019810176843
4.259118236472946,2.2211824589855312e-08,0.0003210305752962292
4.263527054108216,7.689729063705569e-08,0.00017061259823412218
4.267935871743488,2.547834195493879e-07,8.855651674002417e-05
4.272344689378758,8.079130189849522e-07,4.796433829976837e-05
4.276753507014028,2.4518357408916864e-06,3.3805468261529214e-05
4.281162324649299,7.121171698006374e-06,4.083487103790197e-05
4.285571142284569,1.9794514911746498e-05,7.313680973510297e-05
4.28997995991984,5.2658876630297456e-05,0.00014583369153986842
4.294388777555111,0.00013407000866316575,0.00028936066624401705
4.298797595190381,0.0003266818492936313,0.0005565449988974678
4.303206412825651,0.0007618188141317628,0.00103238031409585
4.307615230460922,0.0017002457701001989,0.0018457024124524449
4.312024048096193,0.0036316587471433067,0.003180892708062347
4.316432865731463,0.007423892646456844,0.005286355073550191
4.320841683366734,0.01452418105314987,0.008475155937340932
4.325250501002004,0.02719474216094776,0.013112453479054407
4.329659318637274,0.048731699513777996,0.019584902720027438
4.3340681362725455,0.08357405802798928,0.028249799095917925
4.338476953907816,0.1371717703114364,0.03936662997701052
4.342885771543086,0.21547223551029826,0.0530205113041161
4.347294589178357,0.3239300305106576,0.06905426433438691
4.351703406813628,0.4660627860349337,0.08703127908067043
4.356112224448898,0.6417575144708766,0.10625210147248361
4.3605210420841685,0.8457282134070474,0.12584183400762594
4.364929859719439,1.0666550545301725,0.14491278043973943
4.36933867735471,1.2875096508917803,0.1627897154552589
4.37374749498998,1.4873401824112409,0.17926839558600544
4.378156312625251,1.6443847851243967,0.19486672288880294
4.382565130260521,1.7399225193391867,0.21102575041436578
4.386973947895791,1.761934215983208,0.2302240428995597
4.391382765531063,1.707586811954376,0.2559793474583544
4.395791583166333,1.5838323941075958,0.2927200547728216
4.400200400801603,1.40594714834842,0.34551198418574575
4.404609218436874,1.1944340683147454,0.4196259981804323
4.409018036072144,0.971156108816755,0.5199374307465476
4.413426853707415,0.7557020651981904,0.6501698582211007
4.417835671342686,0.5627957574550269,0.8120385955953962
4.422244488977956,0.40114825291949757,1.0044069476703277
4.426653306613227,0.27369809297256814,1.2226212304883857
4.4310621242484975,0.17884584811366594,1.4582128459495725
4.435470941883768,0.11215081483219033,1.6991264381816846
4.439879759519038,0.06801175058939499,1.9305484732929017
4.444288577154309,0.041027501654625334,2.136288270957024
4.44869739478958,0.026934593344428787,2.3005376762100957
4.45310621242485,0.023173585992801088,2.4097431065022104
4.4575150300601205,0.029207502319459698,2.454289741374294
4.461923847695391,0.04670230186449222,2.4297272000005994
4.466332665330661,0.07960311959108589,2.3373459175461218
4.470741482965932,0.13403532968730994,2.184021136029334
4.475150300601203,0.21786792095765586,1.9813552943953836
4.479559118236473,0.339743103744727,1.7442536867653866
4.4839679358717435,0.5074407955372466,1.489151086894712
4.488376753507014,0.7256284469035756,1.2321579216425205
4.492785571142285,0.9933212244278202,0.9874026672954527
4.497194388777555,1.3016640492601435,0.7658055075639434
4.501603206412826,1.6328194903740927,0.5744304615675031
4.506012024048097,1.9606772081332382,0.41644681514579585
4.510420841683366,2.2537297648017844,0.2916143313052198
4.514829659318638,2.47984578460752,0.19712026349527353
4.519238476953908,2.6120042977966156,0.12855963984814067
4.523647294589178,2.6335935229766654,0.08086669571030027
4.52805611222445,2.5418416221164994,0.04906131052279182
4.532464929859719,2.3484013524723335,0.028747011989468493
4.53687374749499,2.0769183967056137,0.016363765397560712
4.541282565130261,1.758283812884263,0.009244127487412162
4.545691382765531,1.4248858970416478,0.005540568636215877
4.550100200400802,1.1053297823299773,0.004088782468364131
4.5545090180360726,0.8207736696366862,0.004255228523418043
4.558917835671343,0.5834098872142603,0.00579616153906708
4.563326653306614,0.3969556838403422,0.008737037875764233
4.567735470941884,0.2585396535994886,0.013269464231462837
4.572144288577155,0.1611863305244873,0.019658981174149187
4.576553106212425,0.09619315229684305,0.028159982617719403
4.5809619238476955,0.05495079603989517,0.03894131096264157
4.585370741482967,0.03004807599184324,0.052033664881895245
4.589779559118236,0.015727915034240102,0.06731359341701783
4.594188376753507,0.007880184556189792,0.08453509319603979
4.598597194388778,0.003779299480426614,0.10340779610028313
4.603006012024048,0.0017349814586490751,0.12370333770824096
4.607414829659319,0.0007624052872739333,0.14535525176153727
4.611823647294589,0.0003206885150463337,0.16851068148245615
4.61623246492986,0.00012911784503176897,0.19350033426132918
4.62064128256513,4.976149195761278e-05,0.22071687314973157
4.625050100200401,1.8357083439752477e-05,0.25042466700211713
4.629458917835672,6.4821046518749115e-06,0.2825534390172045
4.633867735470942,2.1909343480281746e-06,0.316542112902415
4.638276553106213,7.088307694864338e-07,0.3512894440977994
4.642685370741484,2.1951011377225134e-07,0.38523645963474706
4.647094188376753,6.506751046572688e-08,0.41656331437481653
4.651503006012025,1.8461646826264315e-08,0.44344607345032394
